id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,section_prefixe
2022-1149427,2022-11-07,1,Vente,67000.00,,,"AU VILLAGE",B054,70210,70476,Saponcourt,70,,,704760000A0364,,,,,,,,,,,,,0,,,,,P,prés,,,885.00,6.0243320,47.8717690,0000A
2022-1149427,2022-11-07,1,Vente,67000.00,26,,"GR GRANDE RUE",0020,70210,70476,Saponcourt,70,,,704760000A0365,,,,,,,,,,,,,0,1,Maison,132.00,5,S,sols,,,418.00,6.0247160,47.8711800,0000A
2022-1149428,2022-11-08,1,Vente,40000.00,5,,"RUE DE LA MOTTE",0137,70100,70422,Poyans,70,,,704220000C0144,,,,,,,,,,,,,0,1,Maison,52.00,2,S,sols,,,108.00,5.4682110,47.4457160,0000C
2022-1149428,2022-11-08,1,Vente,40000.00,5,,"RUE DE LA MOTTE",0137,70100,70422,Poyans,70,,,704220000C0144,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,108.00,5.4682110,47.4457160,0000C
2022-1149429,2022-11-07,1,Vente,140000.00,,,"LES GRADIONS EST",B523,70600,70122,Champlitte,70,,,70122000AB0101,,,,,,,,,,,,,0,,,,,L,landes,,,93.00,5.5114660,47.6211220,000AB
2022-1149429,2022-11-07,1,Vente,140000.00,,,"LES GRADIONS EST",B523,70600,70122,Champlitte,70,,,70122000AB0102,,,,,,,,,,,,,0,,,,,L,landes,,,104.00,5.5117000,47.6211860,000AB
2022-1149429,2022-11-07,1,Vente,140000.00,,,"LES GRADIONS EST",B523,70600,70122,Champlitte,70,,,70122000AB0103,,,,,,,,,,,,,0,,,,,T,terres,,,742.00,5.5117390,47.6210450,000AB
2022-1149429,2022-11-07,1,Vente,140000.00,5,,"RUE DES GRADIONS",0251,70600,70122,Champlitte,70,,,70122000AB0104,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,200.00,5.5117740,47.6206760,000AB
2022-1149429,2022-11-07,1,Vente,140000.00,5,,"RUE DES GRADIONS",0251,70600,70122,Champlitte,70,,,70122000AB0104,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,450.00,5.5117740,47.6206760,000AB
2022-1149429,2022-11-07,1,Vente,140000.00,,,"LES GRADIONS EST",B523,70600,70122,Champlitte,70,,,70122000AB0106,,,,,,,,,,,,,0,,,,,T,terres,,,768.00,5.5115020,47.6207900,000AB
2022-1149429,2022-11-07,1,Vente,140000.00,,,"SUR LA DOUAYE",B458,70600,70122,Champlitte,70,,,70122000AC0050,,,,,,,,,,,,,0,,,,,T,terres,,,622.00,5.5131910,47.6190590,000AC
2022-1149429,2022-11-07,1,Vente,140000.00,,,"SUR LA DOUAYE",B458,70600,70122,Champlitte,70,,,70122000AC0051,,,,,,,,,,,,,0,,,,,T,terres,,,992.00,5.5125990,47.6191460,000AC
2022-1149429,2022-11-07,1,Vente,140000.00,8,,"RTE DE MONTARLOT",0420,70600,70122,Champlitte,70,,,70122000AC0054,,,,,,,,,,,,,0,1,Maison,118.00,5,S,sols,,,252.00,5.5118580,47.6192490,000AC
2022-1149429,2022-11-07,1,Vente,140000.00,8,,"RTE DE MONTARLOT",0420,70600,70122,Champlitte,70,,,70122000AC0054,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,252.00,5.5118580,47.6192490,000AC
2022-1149429,2022-11-07,1,Vente,140000.00,,,"RTE DE MONTARLOT",0420,70600,70122,Champlitte,70,,,70122000AC0055,,,,,,,,,,,,,0,,,,,J,jardins,,,593.00,5.5120420,47.6192410,000AC
2022-1149429,2022-11-07,1,Vente,140000.00,,,"SUR LA DOUAYE",B458,70600,70122,Champlitte,70,,,70122000AC0058,,,,,,,,,,,,,0,,,,,T,terres,,,230.00,5.5125730,47.6192500,000AC
2022-1149430,2022-11-21,1,Vente,500.00,,,"LE BREUIL",B104,70700,70289,Igny,70,,,70289000ZE0032,,,,,,,,,,,,,0,,,,,P,prés,,,2912.00,5.7487740,47.4688060,000ZE
2022-1149431,2022-11-30,1,Vente,700.00,,,"LE VILLAGE",B102,70110,70219,Esprels,70,,,702190000C0749,,,,,,,,,,,,,0,,,,,S,sols,,,435.00,6.3761590,47.5349840,0000C
2022-1149432,2022-11-09,1,Vente,100000.00,5019,,"LE VILLAGE",B178,70210,70242,Fontenois-la-Ville,70,,,702420000A0227,,,,,,,,,,,,,0,1,Maison,52.00,2,S,sols,,,650.00,6.1632570,47.9327500,0000A
2022-1149432,2022-11-09,1,Vente,100000.00,5018,,"LE VILLAGE",B178,70210,70242,Fontenois-la-Ville,70,,,702420000A0228,,,,,,,,,,,,,0,1,Maison,170.00,4,S,sols,,,272.00,6.1634630,47.9327630,0000A
2022-1149432,2022-11-09,1,Vente,100000.00,,,"LE VILLAGE",B178,70210,70242,Fontenois-la-Ville,70,,,702420000A0237,,,,,,,,,,,,,0,,,,,P,prés,,,600.00,6.1629050,47.9324870,0000A
2022-1149433,2022-11-29,1,Vente,900000.00,6,,"RUE DE LA MUTUALITE",0824,70000,70550,Vesoul,70,,,705500000A1101,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",1922.00,0,S,sols,,,357.00,6.1522080,47.6183810,0000A
2022-1149434,2022-12-01,1,Vente,348.00,,,"LE VILLAGE NORD",B223,70100,70043,Auvet-et-la-Chapelotte,70,,,70043000AB0164,,,,,,,,,,,,,0,,,,,J,jardins,,,58.00,5.5178040,47.5103230,000AB
2022-1149434,2022-12-01,1,Vente,348.00,,,"LE VILLAGE NORD",B223,70100,70043,Auvet-et-la-Chapelotte,70,,,70043000AB0166,,,,,,,,,,,,,0,,,,,P,prés,,,29.00,5.5176540,47.5102410,000AB
2022-1149435,2022-11-28,1,Vente,64500.00,7,,"RUE DES TERREAUX",0560,70100,70279,Gray,70,,,70279000AC0113,,,3,59.46,,,,,,,,,1,2,Appartement,51.00,1,,,,,,5.5910370,47.4455370,000AC
2022-1149436,2022-11-18,2,Vente,2304.00,,,"LE CHATEAU",B218,70220,70245,Fougerolles-Saint-Valbert,70,,,702450000C0966,,,,,,,,,,,,,0,,,,,S,sols,,,2189.00,6.4310790,47.8962900,0000C
2022-1149436,2022-11-18,2,Vente,2304.00,,,"LE CHATEAU",B218,70220,70245,Fougerolles-Saint-Valbert,70,,,702450000C0967,,,,,,,,,,,,,0,,,,,S,sols,,,115.00,6.4318680,47.8962730,0000C
2022-1149437,2022-11-18,1,Vente,115.00,,,"LE CHATEAU",B218,70220,70245,Fougerolles-Saint-Valbert,70,,,702450000C0967,,,,,,,,,,,,,0,,,,,S,sols,,,115.00,6.4318680,47.8962730,0000C
2022-1149438,2022-11-19,1,Vente,29296.00,,,"GRANDE COMBE",B023,70000,70516,Vallerois-le-Bois,70,,,70516000ZA0003,,,,,,,,,,,,,0,,,,,L,landes,,,1078.00,6.2766800,47.5508490,000ZA
2022-1149438,2022-11-19,1,Vente,29296.00,,,"GRANDE COMBE",B023,70000,70516,Vallerois-le-Bois,70,,,70516000ZA0003,,,,,,,,,,,,,0,,,,,T,terres,,,23159.00,6.2766800,47.5508490,000ZA
2022-1149438,2022-11-19,1,Vente,29296.00,,,"GRANDE COMBE",B023,70000,70516,Vallerois-le-Bois,70,,,70516000ZA0003,,,,,,,,,,,,,0,,,,,L,landes,,,2353.00,6.2766800,47.5508490,000ZA
2022-1149438,2022-11-19,1,Vente,29296.00,,,"GRANDE COMBE",B023,70000,70516,Vallerois-le-Bois,70,,,70516000ZA0003,,,,,,,,,,,,,0,,,,,T,terres,,,46320.00,6.2766800,47.5508490,000ZA
2022-1149438,2022-11-19,1,Vente,29296.00,,,"LES PERROTTES",B034,70000,70516,Vallerois-le-Bois,70,,,70516000ZB0046,,,,,,,,,,,,,0,,,,,T,terres,,,1176.00,6.2707630,47.5564190,000ZB
2022-1149438,2022-11-19,1,Vente,29296.00,,,"LES PERROTTES",B034,70000,70516,Vallerois-le-Bois,70,,,70516000ZB0046,,,,,,,,,,,,,0,,,,,L,landes,,,910.00,6.2707630,47.5564190,000ZB
2022-1149438,2022-11-19,1,Vente,29296.00,,,"LES PERROTTES",B034,70000,70516,Vallerois-le-Bois,70,,,70516000ZB0046,,,,,,,,,,,,,0,,,,,P,prés,,,6209.00,6.2707630,47.5564190,000ZB
2022-1149438,2022-11-19,1,Vente,29296.00,,,"LES PERROTTES",B034,70000,70516,Vallerois-le-Bois,70,,,70516000ZB0046,,,,,,,,,,,,,0,,,,,L,landes,,,3739.00,6.2707630,47.5564190,000ZB
2022-1149438,2022-11-19,1,Vente,29296.00,,,"LES PERROTTES",B034,70000,70516,Vallerois-le-Bois,70,,,70516000ZB0046,,,,,,,,,,,,,0,,,,,L,landes,,,1946.00,6.2707630,47.5564190,000ZB
2022-1149438,2022-11-19,1,Vente,29296.00,,,"PRES DE SEDIQUEY",B037,70000,70516,Vallerois-le-Bois,70,,,70516000ZC0016,,,,,,,,,,,,,0,,,,,T,terres,,,18030.00,6.2837940,47.5574600,000ZC
2022-1149438,2022-11-19,1,Vente,29296.00,,,"PRES DE SEDIQUEY",B037,70000,70516,Vallerois-le-Bois,70,,,70516000ZC0017,,,,,,,,,,,,,0,,,,,T,terres,,,3600.00,6.2842000,47.5568060,000ZC
2022-1149439,2022-11-21,1,Vente,55800.00,21,,"LES GOUTTES",0103,70270,70339,Mélisey,70,,,703390000G0192,,,,,,,,,,,,,0,1,Maison,98.00,2,S,sols,,,467.00,6.5460410,47.7472900,0000G
2022-1149439,2022-11-21,1,Vente,55800.00,,,"LES GOUTTES",B056,70270,70339,Mélisey,70,,,703390000G0749,,,,,,,,,,,,,0,,,,,J,jardins,,,260.00,6.5462670,47.7472440,0000G
2022-1149440,2022-11-10,1,Vente,10000.00,42,,"RUE DE LA CROIX PARTEY",0085,70800,70467,Saint-Loup-sur-Semouse,70,,,70467000AI0152,,,,,,,,,,,,,0,1,Maison,37.00,1,S,sols,,,27.00,6.2721720,47.8832930,000AI
2022-1149441,2022-11-22,1,Vente,50000.00,,,"AUX RIOTTES",B110,70150,70045,Avrigney-Virey,70,,,700450000B0023,,,,,,,,,,,,,0,,,,,P,prés,,,8036.00,5.7752190,47.3344120,0000B
2022-1149441,2022-11-22,1,Vente,50000.00,,,"LE VILLAGE D AVRIGNEY",B124,70150,70045,Avrigney-Virey,70,,,700450000B0113,,,,,,,,,,,,,0,,,,,L,landes,FRICH,Friche,2278.00,5.7758770,47.3345300,0000B
2022-1149441,2022-11-22,1,Vente,50000.00,,,"LE VILLAGE D AVRIGNEY",B124,70150,70045,Avrigney-Virey,70,,,700450000B0114,,,,,,,,,,,,,0,,,,,S,sols,,,50.00,5.7758550,47.3345930,0000B
2022-1149442,2022-12-01,1,Vente,75000.00,16,,"RUE DE LA GRANDE FONTAINE",0005,70500,70359,Montcourt,70,,,703590000A0597,,,,,,,,,,,,,0,1,Maison,100.00,3,S,sols,,,1239.00,5.9595970,47.9304890,0000A
2022-1149442,2022-12-01,1,Vente,75000.00,,,"CHAMPS LE GACHENOT",B015,70500,70359,Montcourt,70,,,703590000A0674,,,,,,,,,,,,,0,,,,,P,prés,,,4170.00,5.9607460,47.9302390,0000A
2022-1149442,2022-12-01,1,Vente,75000.00,,,"CHAMPS LE GACHENOT",B015,70500,70359,Montcourt,70,,,703590000A0675,,,,,,,,,,,,,0,,,,,P,prés,,,1410.00,5.9604900,47.9301430,0000A
2022-1149442,2022-12-01,1,Vente,75000.00,,,"LE VILLAGE",B064,70500,70359,Montcourt,70,,,703590000A0708,,,,,,,,,,,,,0,,,,,VE,vergers,,,144.00,5.9600640,47.9306000,0000A
2022-1149443,2022-11-28,1,Vente,2000.00,,,"EN PRALEY 2EME CANTON",B079,70500,70320,Magny-lès-Jussey,70,,,70320000ZK0043,,,,,,,,,,,,,0,,,,,T,terres,,,1953.00,5.9820180,47.8581280,000ZK
2022-1149443,2022-11-28,1,Vente,2000.00,,,"EN PRALEY 2EME CANTON",B079,70500,70320,Magny-lès-Jussey,70,,,70320000ZK0044,,,,,,,,,,,,,0,,,,,T,terres,,,5429.00,5.9824370,47.8581910,000ZK
2022-1149444,2022-11-29,1,Vente,53000.00,4,,"RUE THEODULE RIBOT",1215,70000,70550,Vesoul,70,,,70550000BK0071,,,13,,35,,,,,,,,2,2,Appartement,70.00,3,,,,,,6.1641490,47.6361090,000BK
2022-1149444,2022-11-29,1,Vente,53000.00,4,,"RUE THEODULE RIBOT",1215,70000,70550,Vesoul,70,,,70550000BK0071,,,13,,35,,,,,,,,2,3,Dépendance,,0,,,,,,6.1641490,47.6361090,000BK
2022-1149445,2022-12-06,1,Vente,126500.00,39,,"FG DES PERRIERES",0410,70100,70279,Gray,70,,,70279000AP0403,,,,,,,,,,,,,0,1,Maison,96.00,3,S,sols,,,291.00,5.6004960,47.4410090,000AP
2022-1149446,2022-11-25,1,Vente,235000.00,,,"VILLAGE DE THEULEY",B083,70120,70499,Theuley,70,,,704990000C0161,,,,,,,,,,,,,0,,,,,J,jardins,,,340.00,5.8030560,47.6216330,0000C
2022-1149446,2022-11-25,1,Vente,235000.00,,,"VILLAGE DE THEULEY",B083,70120,70499,Theuley,70,,,704990000C0162,,,,,,,,,,,,,0,,,,,T,terres,,,525.00,5.8033000,47.6218080,0000C
2022-1149446,2022-11-25,1,Vente,235000.00,,,"VILLAGE DE THEULEY",B083,70120,70499,Theuley,70,,,704990000C0163,,,,,,,,,,,,,0,,,,,T,terres,,,945.00,5.8036420,47.6219960,0000C
2022-1149446,2022-11-25,1,Vente,235000.00,2,,"RUE DE NAILLOTTE",0050,70120,70499,Theuley,70,,,704990000C0902,,,,,,,,,,,,,0,1,Maison,160.00,6,S,sols,,,268.00,5.8029190,47.6217090,0000C
2022-1149446,2022-11-25,1,Vente,235000.00,,,"VILLAGE DE THEULEY",B083,70120,70499,Theuley,70,,,704990000C0964,,,,,,,,,,,,,0,,,,,S,sols,,,205.00,5.8029220,47.6217710,0000C
2022-1149447,2022-11-08,1,Vente,1100.00,,,"BAISSE BUSSEMEY",B003,70800,70240,Fontaine-lès-Luxeuil,70,,,702400000D0200,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,6010.00,6.2934780,47.8679250,0000D
2022-1149447,2022-11-08,1,Vente,1100.00,,,"LA CHARME",B031,70800,70467,Saint-Loup-sur-Semouse,70,,,70467000AE0067,,,,,,,,,,,,,0,,,,,VE,vergers,,,588.00,6.2858140,47.8809210,000AE
2022-1149448,2022-11-18,1,Vente,102000.00,6,,"GRANDE RUE",0014,70160,70488,Senoncourt,70,,,704880000B0250,,,,,,,,,,,,,0,1,Maison,90.00,3,S,sols,,,310.00,6.0634190,47.8305950,0000B
2022-1149448,2022-11-18,1,Vente,102000.00,,,"LE VILLAGE",B055,70160,70488,Senoncourt,70,,,704880000B0251,,,,,,,,,,,,,0,,,,,J,jardins,,,600.00,6.0630770,47.8303690,0000B
2022-1149449,2022-11-30,1,Vente,21000.00,,,"LE VILLAGE NORD",B097,70600,70297,Larret,70,,,70297000ZB0040,,,,,,,,,,,,,0,,,,,T,terres,,,4589.00,5.6338510,47.6274510,000ZB
2022-1149449,2022-11-30,1,Vente,21000.00,,,"LE VILLAGE NORD",B097,70600,70297,Larret,70,,,70297000ZB0042,,,,,,,,,,,,,0,,,,,T,terres,,,2345.00,5.6334110,47.6274800,000ZB
2022-1149450,2022-11-17,1,Vente,112000.00,2,,"RUE NOIROT",0850,70000,70550,Vesoul,70,,,705500000A0852,,,6,81.41,,,,,,,,,1,2,Appartement,160.00,4,,,,,,6.1553600,47.6204050,0000A
2022-1149451,2022-11-25,1,Vente,161500.00,,,"LE VILLAGE",B070,70120,70230,Fédry,70,,,702300000A0153,,,,,,,,,,,,,0,,,,,S,sols,,,183.00,5.8769670,47.6159260,0000A
2022-1149451,2022-11-25,1,Vente,161500.00,,,"LE VILLAGE",B070,70120,70230,Fédry,70,,,702300000A0154,,,,,,,,,,,,,0,,,,,J,jardins,,,590.00,5.8772980,47.6159890,0000A
2022-1149451,2022-11-25,1,Vente,161500.00,1,,"RUE DU MOULIN",0050,70120,70230,Fédry,70,,,702300000A0155,,,,,,,,,,,,,0,1,Maison,90.00,4,S,sols,,,787.00,5.8771290,47.6161430,0000A
2022-1149451,2022-11-25,1,Vente,161500.00,1,,"RUE DU MOULIN",0050,70120,70230,Fédry,70,,,702300000A0155,,,,,,,,,,,,,0,1,Maison,130.00,4,S,sols,,,787.00,5.8771290,47.6161430,0000A
2022-1149451,2022-11-25,1,Vente,161500.00,,,"LE VILLAGE",B070,70120,70230,Fédry,70,,,702300000A0701,,,,,,,,,,,,,0,,,,,J,jardins,,,54.00,5.8775690,47.6155480,0000A
2022-1149451,2022-11-25,1,Vente,161500.00,,,"LE VILLAGE",B070,70120,70230,Fédry,70,,,702300000A0704,,,,,,,,,,,,,0,,,,,J,jardins,,,101.00,5.8775180,47.6155740,0000A
2022-1149451,2022-11-25,1,Vente,161500.00,,,"LE VILLAGE",B070,70120,70230,Fédry,70,,,702300000A0709,,,,,,,,,,,,,0,,,,,T,terres,,,792.00,5.8772000,47.6157040,0000A
2022-1149451,2022-11-25,1,Vente,161500.00,,,"LE VILLAGE",B070,70120,70230,Fédry,70,,,702300000A0711,,,,,,,,,,,,,0,,,,,T,terres,,,347.00,5.8768700,47.6158810,0000A
2022-1149452,2022-11-23,1,Vente,2400.00,,,"LA VEAU DE MAREY",B076,70000,70433,Quincey,70,,,70433000ZH0007,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,5880.00,6.2075260,47.5705180,000ZH
2022-1149453,2022-11-22,1,Vente,145000.00,5,,"IMP DES TUSSILAGES",0265,70000,70388,Noidans-lès-Vesoul,70,,,70388000BI0045,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",540.00,0,S,sols,,,1134.00,6.1316630,47.6181490,000BI
2022-1149454,2022-11-29,1,Vente,1500.00,,,"SOUS LA COTE",B147,70000,70388,Noidans-lès-Vesoul,70,,,703880000B1216,,,,,,,,,,,,,0,,,,,P,prés,,,8059.00,6.1282920,47.6078020,0000B
2022-1149455,2022-11-28,1,Vente,125000.00,,,"LE VILLAGE",B048,70400,70484,Secenans,70,,,704840000A1642,,,,,,,,,,,,,0,,,,,S,sols,,,1.00,6.5748040,47.5535160,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,740.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,2,Appartement,35.00,1,P,prés,,,740.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,740.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,468.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,2,Appartement,77.00,4,S,sols,,,468.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,740.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,740.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,740.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,740.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,740.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,468.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,468.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,468.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,468.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,468.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,468.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,468.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,2,Appartement,35.00,1,S,sols,,,468.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,2,Appartement,77.00,4,S,sols,,,468.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,468.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,2,Appartement,77.00,4,P,prés,,,740.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,2,Appartement,77.00,4,P,prés,,,740.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,740.00,6.5748140,47.5535460,0000A
2022-1149455,2022-11-28,1,Vente,125000.00,2,,"RUE DES VIGNES",0080,70400,70484,Secenans,70,,,704840000A1679,,,,,,,,,,,,,0,3,Dépendance,,0,P,prés,,,740.00,6.5748140,47.5535460,0000A
2022-1149456,2022-11-28,1,"Vente terrain à bâtir",7000.00,,,"EN SONDENANS",B102,70230,70357,Montbozon,70,,,70357000ZB0035,,,,,,,,,,,,,0,,,,,T,terres,,,2480.00,6.2694070,47.4616680,000ZB
2022-1149456,2022-11-28,1,"Vente terrain à bâtir",7000.00,,,"LES GRANDS CHAMPS",B051,70230,70449,Roche-sur-Linotte-et-Sorans-les-Cordiers,70,,,70449000ZB0028,,,,,,,,,,,,,0,,,,,P,prés,,,19927.00,6.2061110,47.4893800,000ZB
2022-1149457,2022-11-25,1,Vente,95000.00,,,"LE VILLAGE",B252,70100,70371,Montureux-et-Prantigny,70,,,703710000C0261,,,,,,,,,,,,,0,,,,,J,jardins,,,68.00,5.6379520,47.5041400,0000C
2022-1149457,2022-11-25,1,Vente,95000.00,1,,"RUE DES PRES",0168,70100,70371,Montureux-et-Prantigny,70,,,703710000C0533,,,,,,,,,,,,,0,1,Maison,80.00,4,S,sols,,,607.00,5.6380560,47.5042480,0000C
2022-1149457,2022-11-25,1,Vente,95000.00,1,,"RUE DES PRES",0168,70100,70371,Montureux-et-Prantigny,70,,,703710000C0533,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,607.00,5.6380560,47.5042480,0000C
2022-1149457,2022-11-25,1,Vente,95000.00,1,,"RUE DES PRES",0168,70100,70371,Montureux-et-Prantigny,70,,,703710000C0533,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,607.00,5.6380560,47.5042480,0000C
2022-1149458,2022-11-23,2,Vente,29900.00,,,"LE VILLAGE",B066,70190,70036,Aulx-lès-Cromary,70,,,70036000AC0021,,,,,,,,,,,,,0,,,,,J,jardins,,,137.00,6.1092190,47.3735830,000AC
2022-1149459,2022-11-29,1,Vente,335000.00,4,B,"RUE NOEL ORY",0190,70000,70388,Noidans-lès-Vesoul,70,,,70388000BD0182,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",508.00,0,S,sols,,,793.00,6.1415560,47.6152750,000BD
2022-1149460,2022-11-30,1,Vente,273000.00,6,,"CHEMIN DES ECOLIERS",0002,70000,70162,Colombe-lès-Vesoul,70,,,70162000ZD0069,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,740.00,6.2159460,47.6104600,000ZD
2022-1149460,2022-11-30,1,Vente,273000.00,6,,"CHEMIN DES ECOLIERS",0002,70000,70162,Colombe-lès-Vesoul,70,,,70162000ZD0069,,,,,,,,,,,,,0,1,Maison,151.00,5,S,sols,,,740.00,6.2159460,47.6104600,000ZD
2022-1149461,2022-11-30,1,Vente,896.10,,,"GRANDES VIGNES",B038,70000,70179,Coulevon,70,,,70179000ZD0017,,,,,,,,,,,,,0,,,,,BT,"taillis simples",,,2987.00,6.1763970,47.6501490,000ZD
2022-1149462,2022-11-28,1,Vente,100.00,,,"LE VILLAGE",B187,70700,70152,Choye,70,,,701520000C1495,,,,,,,,,,,,,0,,,,,S,sols,,,138.00,5.7638800,47.3935000,0000C
2022-1149463,2022-11-28,1,Vente,189200.00,9,,"RUE DU VIADUC",0043,70000,70163,Colombier,70,,,70163000AB0093,,,,,,,,,,,,,0,1,Maison,104.00,4,S,sols,,,1310.00,6.2087500,47.6621650,000AB
